,Name,Brand,Price,Body,Transmission,Number Of Seats,Segment,Introduction,Drive,Drive System,Fuel,Cylinder Capacity,Max Power Hp,Max Torque,Fuel System,Valve Actuation,Turbo,Fuel Tank,Top Speed,Energy Label,Front Stabilizer,Rear Stabilizer,Num_doors,Dt_Transmission
4088,CITROEN SAXO 1 1I X,CITROEN,9979.0, hatchback,5.0,5,b,1996,front,fuel engine,gasoline,2.0,60.0,88.0,singplepoint injection,ohc,no,45.0,162.0,,yes,no,3,manual transmission
4089,CITROEN SAXO 1 0I X,CITROEN,9071.0, hatchback,5.0,5,b,1998,front,fuel engine,gasoline,2.0,50.0,73.0,singplepoint injection,ohc,no,45.0,149.0,g,yes,no,3,manual transmission
4090,CITROEN SAXO 1 1I,CITROEN,9525.0, hatchback,5.0,5,b,1999,front,fuel engine,gasoline,2.0,60.0,88.0,singplepoint injection,ohc,no,45.0,162.0,g,yes,no,3,manual transmission
4091,CITROEN SAXO 1 1I X,CITROEN,10423.0, hatchback,5.0,5,b,1996,front,fuel engine,gasoline,2.0,60.0,88.0,singplepoint injection,ohc,no,45.0,162.0,,yes,no,5,manual transmission
4092,CITROEN SAXO 1 1I X,CITROEN,10206.0, hatchback,5.0,5,b,1998,front,fuel engine,gasoline,2.0,60.0,88.0,singplepoint injection,ohc,no,45.0,162.0,g,yes,no,5,manual transmission
4093,CITROEN SAXO 1 1I,CITROEN,9979.0, hatchback,5.0,5,b,2000,front,fuel engine,gasoline,2.0,60.0,88.0,singplepoint injection,ohc,no,45.0,162.0,g,yes,no,5,manual transmission
4094,CITROEN XANTIA 1 6I X,CITROEN,16985.0, hatchback,5.0,5,d,1993,front,fuel engine,gasoline,2.0,90.0,130.0,multipoint injection,ohc,no,70.0,175.0,,yes,yes,5,manual transmission
4095,CITROEN XANTIA 1 8I DEAUVILLE,CITROEN,18283.0, hatchback,5.0,5,d,1998,front,fuel engine,gasoline,2.0,90.0,147.0,multipoint injection,ohc,no,65.0,180.0,g,yes,yes,5,manual transmission
4096,CITROEN XANTIA BREAK 1 8I X,CITROEN,18346.0, station wagon,5.0,5,d,1995,front,fuel engine,gasoline,2.0,103.0,153.0,multipoint injection,ohc,no,65.0,178.0,,yes,yes,5,manual transmission
4097,CITROEN XANTIA BREAK 1 8I DEAUVILLE,CITROEN,19100.0, station wagon,5.0,5,d,1998,front,fuel engine,gasoline,2.0,90.0,147.0,multipoint injection,ohc,no,65.0,177.0,g,yes,yes,5,manual transmission
4098,CITROEN XM 2 0I,CITROEN,22984.0, hatchback,5.0,5,e,1990,front,fuel engine,gasoline,2.0,110.0,164.0,singplepoint injection,ohc,no,80.0,190.0,,yes,yes,5,manual transmission
4099,CHRYSLER PT CRUISER 1 6I CHALLENGER,CHRYSLER,17950.0, mpv,5.0,5,,2006,front,fuel engine,gasoline,4.0,115.0,157.0,multipoint injection,ohc,no,57.0,176.0,g,yes,yes,5,manual transmission
4100,CHRYSLER SEBRING 2 0I 16V LE,CHRYSLER,25700.0, sedan,5.0,5,,2001,front,fuel engine,gasoline,4.0,141.0,188.0,multipoint injection,dohc,no,60.0,180.0,,yes,yes,4,manual transmission
4101,CHRYSLER SEBRING 2 0I 16V LE,CHRYSLER,27495.0, sedan,5.0,5,,2003,front,fuel engine,gasoline,4.0,141.0,188.0,multipoint injection,dohc,no,60.0,200.0,g,yes,yes,4,manual transmission
4102,CHRYSLER SEBRING 2 0 16V TOURING,CHRYSLER,23625.0, sedan,5.0,5,,2007,front,fuel engine,gasoline,4.0,156.0,190.0,multipoint injection,dohc,no,64.0,186.0,f,yes,yes,4,manual transmission
4103,CHRYSLER SEBRING CABRIO 2 0I 16V LE,CHRYSLER,36400.0, convertible,5.0,4,,2002,front,fuel engine,gasoline,4.0,141.0,188.0,multipoint injection,dohc,no,60.0,200.0,g,yes,yes,2,manual transmission
4104,CHRYSLER SEBRING CABRIO 2 0I 16V LX,CHRYSLER,42495.0, convertible,5.0,4,,2003,front,fuel engine,gasoline,4.0,141.0,188.0,multipoint injection,dohc,no,60.0,200.0,g,yes,yes,2,manual transmission
4105,CHRYSLER SEBRING CABRIO 2 7 V6 TOURING,CHRYSLER,46781.00000000001, convertible,5.0,4,,2007,front,fuel engine,gasoline,4.0,186.0,256.0,multipoint injection,dohc,no,64.0,196.0,g,yes,yes,2,manual transmission
4106,CHRYSLER STRATUS 2 0I 16V LE,CHRYSLER,22687.0, sedan,5.0,5,,1995,front,fuel engine,gasoline,4.0,131.0,174.0,multipoint injection,ohc,no,60.0,200.0,g,yes,yes,4,manual transmission
4107,CHRYSLER STRATUS CONVERTIBLE 2 0I 16V LE,CHRYSLER,34710.0, convertible,5.0,4,,1996,front,fuel engine,gasoline,4.0,131.0,174.0,multipoint injection,ohc,no,60.0,191.0,g,yes,yes,2,manual transmission
4108,CHRYSLER VISION 3 5I V6 24V,CHRYSLER,42544.0, sedan,4.0,5,,1993,front,fuel engine,gasoline,4.0,211.0,303.0,multipoint injection,ohc,no,68.0,214.0,,yes,yes,4,automatic
4109,CHRYSLER GRAND VOYAGER 3 3I V6 SE,CHRYSLER,34483.000000000015, mpv,4.0,7,k,1991,front,fuel engine,gasoline,2.0,150.0,241.0,indirect injection,ohc,no,75.0,171.0,,yes,yes,4,automatic
4110,CHRYSLER VOYAGER 2 5I SE,CHRYSLER,20529.0, mpv,5.0,7,k,1988,front,fuel engine,gasoline,2.0,97.0,179.0,singplepoint injection,ohv,no,75.0,154.0,,yes,yes,4,manual transmission
4111,CHRYSLER VOYAGER 2 5I S,CHRYSLER,23592.0, mpv,5.0,5,k,1993,front,fuel engine,gasoline,2.0,99.0,179.0,singplepoint injection,ohc,no,75.0,154.0,,yes,yes,4,manual transmission
4112,CHRYSLER GRAND VOYAGER 2 4I SE,CHRYSLER,29493.000000000004, mpv,5.0,7,k,1997,front,fuel engine,gasoline,4.0,151.0,229.0,multipoint injection,dohc,no,75.0,180.0,,yes,yes,5,manual transmission
4113,CHRYSLER GRAND VOYAGER 2 4I SE,CHRYSLER,31900.0, mpv,5.0,5,k,2001,front,fuel engine,gasoline,4.0,147.0,226.0,multipoint injection,dohc,no,75.0,183.0,f,yes,yes,5,manual transmission
4114,CHRYSLER GRAND VOYAGER 2 4I SE,CHRYSLER,32500.0, mpv,5.0,5,k,2004,front,fuel engine,gasoline,4.0,147.0,218.0,multipoint injection,dohc,no,75.0,183.0,g,yes,yes,5,manual transmission
4115,CHRYSLER VOYAGER 2 4I 16V S,CHRYSLER,25409.000000000004, mpv,5.0,5,k,1996,front,fuel engine,gasoline,4.0,151.0,229.0,multipoint injection,dohc,no,75.0,180.0,,yes,yes,5,manual transmission
4116,CHRYSLER VOYAGER 2 4I 16V SE,CHRYSLER,29230.0, mpv,5.0,5,k,2001,front,fuel engine,gasoline,4.0,147.0,226.0,multipoint injection,dohc,no,75.0,183.0,g,yes,yes,5,manual transmission
4117,CHRYSLER VOYAGER 2 4I 16V SE,CHRYSLER,30550.0, mpv,5.0,5,k,2004,front,fuel engine,gasoline,4.0,147.0,218.0,multipoint injection,dohc,no,75.0,183.0,g,yes,yes,5,manual transmission
4118,CITROEN 2CV 6 SPECIAL,CITROEN,5241.000000000001, sedan,4.0,5,,1970,front,fuel engine,gasoline,2.0,29.0,38.0,carburettor,ohc,no,25.0,115.0,,no,no,4,manual transmission
4119,CITROEN AX 10 E,CITROEN,7034.0, hatchback,4.0,5,b,1987,front,fuel engine,gasoline,2.0,42.0,69.0,carburettor,ohc,no,36.0,140.0,,no,no,3,manual transmission
4120,CITROEN AX 11 FIRST,CITROEN,9584.0, hatchback,5.0,5,b,1991,front,fuel engine,gasoline,2.0,60.0,88.0,singplepoint injection,ohc,no,43.0,167.0,,no,no,3,manual transmission
4121,CITROEN AX 10 E,CITROEN,7347.0, hatchback,4.0,5,b,1988,front,fuel engine,gasoline,2.0,42.0,69.0,carburettor,ohc,no,36.0,140.0,,no,no,5,manual transmission
4122,CITROEN AX 11 FIRST,CITROEN,10015.0, hatchback,5.0,5,b,1991,front,fuel engine,gasoline,2.0,60.0,88.0,singplepoint injection,ohc,no,43.0,167.0,,no,no,5,manual transmission
4123,CITROEN BERLINGO 1 4I CINQSPACE,CITROEN,12950.0, mpv,5.0,5,j,1997,front,fuel engine,gasoline,2.0,75.0,111.0,multipoint injection,ohc,no,55.0,150.0,g,yes,yes,4,manual transmission
4124,CITROEN BERLINGO 1 4I CINQSPACE,CITROEN,15595.0, mpv,5.0,5,j,2002,front,fuel engine,gasoline,2.0,75.0,120.0,multipoint injection,ohc,no,55.0,148.0,g,yes,yes,4,manual transmission
4125,CITROEN BERLINGO 1 6I 90 CINQSPACE,CITROEN,19150.0, mpv,5.0,5,j,2008,front,fuel engine,gasoline,4.0,90.0,132.0,multipoint injection,dohc,no,60.0,160.0,g,yes,yes,5,manual transmission
4126,CITROEN BERLINGO MULTISPACE VTI 95 ATTRACTION,CITROEN,22690.0, mpv,5.0,5,j,2012,front,fuel engine,gasoline,4.0,98.0,152.0,multipoint injection,dohc,no,60.0,166.0,f,yes,yes,5,manual transmission
4127,CITROEN BX 14,CITROEN,9030.0, hatchback,4.0,5,d,1983,front,fuel engine,gasoline,2.0,62.0,106.0,carburettor,ohc,no,44.0,155.0,,yes,yes,5,manual transmission
4128,CITROEN BX 14,CITROEN,10664.000000000002, hatchback,4.0,5,d,1986,front,fuel engine,gasoline,2.0,63.0,105.0,carburettor,ohc,no,44.0,155.0,,no,no,5,manual transmission
4129,CITROEN BX 14 INJECTION,CITROEN,12082.0, hatchback,5.0,5,d,1989,front,fuel engine,gasoline,2.0,75.0,109.0,singplepoint injection,ohc,no,52.0,170.0,,yes,yes,5,manual transmission
4130,CITROEN BX BREAK 16 RS,CITROEN,14520.999999999998, station wagon,5.0,5,d,1985,front,fuel engine,gasoline,2.0,94.0,135.0,carburettor,ohc,no,52.0,170.0,,yes,yes,5,manual transmission
4131,CITROEN BX BREAK 16 RE,CITROEN,14373.0, station wagon,5.0,5,d,1988,front,fuel engine,gasoline,2.0,75.0,123.0,carburettor,ohc,no,52.0,161.0,,no,no,5,manual transmission
4132,CITROEN BX BREAK 16 TGI,CITROEN,16754.0, station wagon,5.0,5,d,1989,front,fuel engine,gasoline,2.0,88.0,128.0,singplepoint injection,ohc,no,66.0,170.0,,yes,yes,5,manual transmission
4133,CITROEN C CROSSER 2 4I 16V PRESTIGE,CITROEN,39790.0, suv/crossover,6.0,5,m,2008,front+rear,fuel engine,gasoline,4.0,170.0,232.0,multipoint injection,dohc,no,60.0,190.0,g,yes,yes,5,manual transmission
4134,CITROEN C1 1 0I SEDUCTION,CITROEN,8290.0, hatchback,5.0,5,a,2005,front,fuel engine,gasoline,4.0,68.0,93.0,multipoint injection,dohc,no,35.0,157.0,d,no,no,3,manual transmission
4135,CITROEN C1 1 0I SEDUCTION,CITROEN,8590.0, hatchback,5.0,5,a,2008,front,fuel engine,gasoline,4.0,68.0,93.0,multipoint injection,dohc,no,35.0,157.0,d,no,no,3,manual transmission
4136,CITROEN C1 1 0I ATTRACTION,CITROEN,9790.0, hatchback,5.0,5,a,2012,front,fuel engine,gasoline,4.0,68.0,93.0,multipoint injection,dohc,no,35.0,157.0,c,no,no,3,manual transmission
4137,CITROEN C1 1 0I SEDUCTION,CITROEN,8640.0, hatchback,5.0,5,a,2005,front,fuel engine,gasoline,4.0,68.0,93.0,multipoint injection,dohc,no,35.0,157.0,d,no,no,5,manual transmission
4138,CITROEN C1 1 0I SEDUCTION,CITROEN,8890.0, hatchback,5.0,5,a,2008,front,fuel engine,gasoline,4.0,68.0,93.0,multipoint injection,dohc,no,35.0,157.0,d,no,no,5,manual transmission
4139,CITROEN C1 1 0I ATTRACTION,CITROEN,10090.0, hatchback,5.0,5,a,2012,front,fuel engine,gasoline,4.0,68.0,93.0,multipoint injection,dohc,no,35.0,157.0,c,no,no,5,manual transmission
4140,CITROEN C2 1 1 LIGNE SEDUCTION,CITROEN,11800.0, hatchback,5.0,5,b,2003,front,fuel engine,gasoline,2.0,61.0,94.0,singplepoint injection,ohc,no,41.0,158.0,g,yes,no,3,manual transmission
4141,CITROEN C2 1 1I SEDUCTION,CITROEN,10990.0, hatchback,5.0,5,b,2008,front,fuel engine,gasoline,2.0,61.0,94.0,singplepoint injection,ohc,no,41.0,158.0,g,yes,yes,3,manual transmission
4142,CITROEN C3 1 1 LIGNE SEDUCTION,CITROEN,12990.0, hatchback,5.0,5,b,2002,front,fuel engine,gasoline,2.0,61.0,94.0,singplepoint injection,ohc,no,45.0,157.0,g,yes,no,5,manual transmission
4143,CITROEN C3 1 1 FIRST,CITROEN,10990.0, hatchback,5.0,5,b,2009,front,fuel engine,gasoline,2.0,61.0,94.0,singplepoint injection,ohc,no,45.0,157.0,g,yes,no,5,manual transmission
4144,CITROEN C3 1 1I ESSENTIEL,CITROEN,13290.0, hatchback,5.0,5,b,2010,front,fuel engine,gasoline,2.0,61.0,95.0,multipoint injection,ohc,no,50.0,155.0,f,yes,no,5,manual transmission
4145,CITROEN C3 PLURIEL 1 4,CITROEN,20890.0, convertible,5.0,4,b,2003,front,fuel engine,gasoline,2.0,75.0,118.0,multipoint injection,ohc,no,47.0,160.0,g,yes,yes,2,manual transmission
4146,CHEVROLET ALERO 2 4 SA,CHEVROLET,26546.0, sedan,5.0,5,,2001,front,fuel engine,gasoline,4.0,141.0,199.0,multipoint injection,dohc,no,57.0,200.0,g,yes,yes,4,manual transmission
4147,CHEVROLET AVEO 1 2 16V L,CHEVROLET,10795.0, hatchback,5.0,5,a,2008,front,fuel engine,gasoline,4.0,84.0,114.0,multipoint injection,dohc,no,45.0,170.0,f,no,no,3,manual transmission
4148,CHEVROLET AVEO 1 2 16V L,CHEVROLET,11295.0, hatchback,5.0,5,a,2008,front,fuel engine,gasoline,4.0,84.0,114.0,multipoint injection,dohc,no,45.0,170.0,f,no,no,5,manual transmission
4149,CHEVROLET AVEO 1 2 LS,CHEVROLET,14695.0, hatchback,5.0,5,a,2011,front,fuel engine,gasoline,4.0,86.0,115.0,multipoint injection,dohc,no,46.0,183.0,d,no,no,5,manual transmission
4150,CHEVROLET AVEO 1 4 16V SPIRIT,CHEVROLET,14895.0, sedan,5.0,5,a,2006,front,fuel engine,gasoline,4.0,94.0,130.0,multipoint injection,dohc,no,45.0,176.0,g,no,no,4,manual transmission
4151,CHEVROLET AVEO 1 2 LS,CHEVROLET,15395.0, sedan,5.0,5,a,2011,front,fuel engine,gasoline,4.0,86.0,115.0,multipoint injection,dohc,no,46.0,183.0,c,no,no,4,manual transmission
4152,CHEVROLET BLAZER ZR2,CHEVROLET,41203.0, suv/crossover,5.0,4,,1998,front+rear,fuel engine,gasoline,2.0,193.0,338.0,multipoint injection,ohv,no,72.0,180.0,g,yes,yes,3,manual transmission
4153,CHEVROLET BLAZER,CHEVROLET,40613.0, suv/crossover,5.0,5,,1995,front+rear,fuel engine,gasoline,2.0,193.0,339.0,multipoint injection,ohv,no,68.0,180.0,,yes,yes,5,manual transmission
4154,CHEVROLET BLAZER WAGON,CHEVROLET,39343.0, suv/crossover,5.0,5,,1998,front+rear,fuel engine,gasoline,2.0,193.0,338.0,multipoint injection,ohv,no,68.0,180.0,g,yes,yes,5,manual transmission
4155,CHEVROLET CAMARO COUPE 6 2 V8,CHEVROLET,106195.0, coupé,6.0,4,,2011,rear,fuel engine,gasoline,2.0,405.0,556.0,multipoint injection,ohc,no,72.0,250.0,g,yes,yes,2,automatic
4156,CHEVROLET CAMARO COUPE,CHEVROLET,33920.0, coupé,5.0,4,,1998,rear,fuel engine,gasoline,2.0,193.0,305.0,multipoint injection,ohv,no,59.0,201.0,g,yes,yes,3,manual transmission
4157,CHEVROLET CAMARO CONVERTIBLE,CHEVROLET,40455.0, convertible,5.0,2,,1998,rear,fuel engine,gasoline,2.0,193.0,305.0,multipoint injection,ohv,no,59.0,201.0,g,yes,yes,2,manual transmission
4158,CHEVROLET CAMARO CONVERTIBLE 6 2 V8,CHEVROLET,111195.0, convertible,6.0,4,,2011,rear,fuel engine,gasoline,2.0,405.0,556.0,multipoint injection,ohc,no,72.0,250.0,g,yes,yes,2,automatic
4159,CHEVROLET CAPTIVA 2 4 SHADOW,CHEVROLET,33773.0, suv/crossover,5.0,5,n,2010,front,fuel engine,gasoline,4.0,136.0,220.0,multipoint injection,dohc,no,65.0,185.0,g,yes,yes,5,manual transmission
4160,CHEVROLET CAPTIVA 2 4 LT,CHEVROLET,39995.0, suv/crossover,6.0,7,n,2011,front,fuel engine,gasoline,4.0,167.0,230.0,multipoint injection,dohc,no,65.0,190.0,g,yes,yes,5,manual transmission
4161,CHEVROLET CORVETTE COUPE,CHEVROLET,69655.0, coupé,4.0,2,,1993,rear,fuel engine,gasoline,2.0,282.0,437.0,multipoint injection,ohv,no,76.0,254.0,,yes,yes,3,automatic
4162,CHEVROLET CORVETTE COUPE,CHEVROLET,89680.0, coupé,6.0,2,,1997,rear,fuel engine,gasoline,2.0,344.0,483.0,multipoint injection,ohv,no,72.0,281.0,g,yes,yes,3,manual transmission
4163,CHEVROLET CORVETTE GRAND SPORT COUPE,CHEVROLET,142895.0, coupé,6.0,2,,2010,rear,fuel engine,gasoline,2.0,437.0,575.0,multipoint injection,ohc,no,69.0,300.0,g,yes,yes,3,manual transmission
4164,CHEVROLET CORVETTE CONVERTIBLE,CHEVROLET,81363.0, convertible,4.0,2,,1993,rear,fuel engine,gasoline,2.0,282.0,437.0,multipoint injection,ohv,no,76.0,254.0,,yes,yes,2,automatic
4165,CHEVROLET CORVETTE CONVERTIBLE,CHEVROLET,97680.0, convertible,6.0,2,,1998,rear,fuel engine,gasoline,2.0,344.0,483.0,multipoint injection,ohv,no,72.0,275.0,g,yes,yes,2,manual transmission
4166,CHEVROLET CORVETTE GRAND SPORT CONVERTIBLE,CHEVROLET,149995.0, convertible,6.0,2,,2010,rear,fuel engine,gasoline,2.0,437.0,575.0,multipoint injection,ohc,no,69.0,300.0,g,yes,yes,2,manual transmission
4167,CHEVROLET CRUZE 1 4 LS,CHEVROLET,19495.0, hatchback,5.0,5,d,2014,front,fuel engine,gasoline,4.0,100.0,130.0,multipoint injection,dohc,no,60.0,176.0,c,yes,yes,5,manual transmission
4168,CHEVROLET CRUZE 1 4 LS,CHEVROLET,18995.0, sedan,5.0,5,d,2014,front,fuel engine,gasoline,4.0,100.0,130.0,multipoint injection,dohc,no,60.0,189.0,c,yes,yes,4,manual transmission
4169,CHEVROLET EPICA 2 0 CLASS,CHEVROLET,27230.0, sedan,5.0,5,,2006,front,fuel engine,gasoline,4.0,141.0,195.0,multipoint injection,dohc,no,65.0,207.0,g,yes,yes,4,manual transmission
4170,CHEVROLET EVANDA 2 0 STYLE,CHEVROLET,21995.0, sedan,5.0,5,,2005,front,fuel engine,gasoline,4.0,131.0,181.0,multipoint injection,dohc,no,65.0,200.0,g,yes,yes,4,manual transmission
4171,CHEVROLET KALOS 1 2 PURE,CHEVROLET,10895.0, hatchback,5.0,5,a,2005,front,fuel engine,gasoline,2.0,71.0,104.0,multipoint injection,ohc,no,45.0,157.0,g,no,no,3,manual transmission
4172,CHEVROLET KALOS 1 2 ACE,CHEVROLET,9995.0, hatchback,5.0,5,a,2005,front,fuel engine,gasoline,2.0,71.0,104.0,multipoint injection,ohc,no,45.0,157.0,g,no,no,5,manual transmission
4173,CHEVROLET KALOS 1 4 SPIRIT,CHEVROLET,12495.0, sedan,5.0,5,a,2005,front,fuel engine,gasoline,2.0,83.0,123.0,multipoint injection,ohc,no,45.0,170.0,g,no,no,4,manual transmission
4174,CHEVROLET LACETTI 1 4 SPIRIT,CHEVROLET,16595.0, hatchback,5.0,5,c,2005,front,fuel engine,gasoline,4.0,93.0,131.0,multipoint injection,dohc,no,60.0,175.0,g,yes,yes,5,manual transmission
4175,CHEVROLET MATIZ 0 8 PURE,CHEVROLET,7950.0, hatchback,5.0,5,a,2005,front,fuel engine,gasoline,2.0,51.0,69.0,multipoint injection,ohc,no,38.0,144.0,g,no,no,5,manual transmission
4176,CHEVROLET NUBIRA 1 4 ACE,CHEVROLET,15995.0, sedan,5.0,5,d,2005,front,fuel engine,gasoline,4.0,92.0,131.0,multipoint injection,dohc,no,60.0,175.0,g,yes,yes,4,manual transmission
4177,CHEVROLET NUBIRA STATION WAGON 1 6 SPIRIT,CHEVROLET,19253.0, station wagon,5.0,5,d,2005,front,fuel engine,gasoline,4.0,109.0,147.0,multipoint injection,dohc,no,60.0,187.0,g,yes,yes,5,manual transmission
4178,CHEVROLET ORLANDO 1 4T LS,CHEVROLET,26795.0, mpv,6.0,7,n,2013,front,fuel engine,gasoline,4.0,140.0,200.0,multipoint injection,dohc,yes,64.0,200.0,c,yes,yes,5,manual transmission
4179,CHEVROLET SPARK 1 0 L,CHEVROLET,7595.0, hatchback,5.0,5,a,2010,front,fuel engine,gasoline,4.0,68.0,93.0,multipoint injection,dohc,no,35.0,154.0,e,no,no,5,manual transmission
4180,CHEVROLET TACUMA 1 6 PURE,CHEVROLET,15995.0, mpv,5.0,5,n,2006,front,fuel engine,gasoline,4.0,105.0,142.0,multipoint injection,ohc,no,60.0,167.0,g,yes,yes,5,manual transmission
4181,CHRYSLER 300C 2 7 V6,CHRYSLER,59126.99999999999, sedan,4.0,5,,2004,rear,fuel engine,gasoline,4.0,193.0,257.0,multipoint injection,dohc,no,68.0,209.0,g,yes,yes,4,automatic
4182,CHRYSLER 300C TOURING 2 7 V6,CHRYSLER,55586.00000000001, station wagon,4.0,5,,2004,rear,fuel engine,gasoline,4.0,193.0,257.0,multipoint injection,dohc,no,68.0,209.0,g,yes,yes,5,automatic
4183,CHRYSLER 300M 2 7I V6 SE,CHRYSLER,46180.0, sedan,4.0,5,,1998,front,fuel engine,gasoline,4.0,203.0,256.0,multipoint injection,dohc,no,64.0,210.0,g,yes,yes,4,automatic
4184,CHRYSLER CROSSFIRE 3 2I V6,CHRYSLER,47250.0, coupé,6.0,2,g,2005,rear,fuel engine,gasoline,3.0,218.0,310.0,multipoint injection,ohc,no,60.0,242.0,g,yes,yes,2,manual transmission
4185,CHRYSLER CROSSFIRE ROADSTER 3 2I V6,CHRYSLER,48900.0, convertible,6.0,2,g,2005,rear,fuel engine,gasoline,3.0,218.0,310.0,multipoint injection,ohc,no,60.0,242.0,g,yes,yes,2,manual transmission
4186,CHRYSLER GRAND VOYAGER 3 8 V6,CHRYSLER,57105.0, mpv,6.0,7,k,2010,front,fuel engine,gasoline,2.0,193.0,305.0,multipoint injection,ohv,no,75.0,193.0,g,yes,no,5,automatic
4187,CHRYSLER NEON 1 8I 16V LE,CHRYSLER,17241.0, sedan,5.0,5,,1997,front,fuel engine,gasoline,4.0,115.0,151.0,multipoint injection,ohc,no,47.0,192.0,g,yes,yes,4,manual transmission
4188,CHRYSLER NEON 1 6I 16V SE,CHRYSLER,16955.0, sedan,5.0,5,,2001,front,fuel engine,gasoline,4.0,115.0,157.0,multipoint injection,ohc,no,47.0,185.0,,yes,yes,4,manual transmission
4189,CHRYSLER NEW YORKER 3 5I V6 24V,CHRYSLER,55711.00000000001, sedan,4.0,5,,1995,front,fuel engine,gasoline,4.0,211.0,303.0,multipoint injection,ohc,no,68.0,205.0,,yes,yes,4,automatic
4190,CHRYSLER PT CRUISER CABRIO 2 4I TOURING,CHRYSLER,27795.0, convertible,5.0,5,,2005,front,fuel engine,gasoline,4.0,143.0,214.0,multipoint injection,dohc,no,57.0,195.0,g,yes,yes,2,manual transmission
4191,CHRYSLER PT CRUISER CABRIO 2 4I TOURING,CHRYSLER,31887.0, convertible,5.0,5,,2006,front,fuel engine,gasoline,4.0,143.0,220.0,multipoint injection,dohc,no,57.0,195.0,g,yes,yes,2,manual transmission
4192,CHRYSLER PT CRUISER 1 6I CLASSIC,CHRYSLER,19950.0, mpv,5.0,5,,2003,front,fuel engine,gasoline,4.0,115.0,157.0,multipoint injection,ohc,no,57.0,176.0,g,yes,yes,5,manual transmission
4193,BMW 630I CABRIO,BMW,100910.0, convertible,6.0,4,g,2007,rear,fuel engine,gasoline,4.0,272.0,320.0,direct injection,dohc,no,70.0,250.0,g,no,no,2,manual transmission
4194,BMW 640I CABRIO,BMW,102500.0, convertible,8.0,4,g,2011,rear,fuel engine,gasoline,4.0,320.0,450.0,direct injection,dohc,yes,70.0,250.0,e,no,no,2,automatic
4195,BMW 728I,BMW,0.0, sedan,4.0,5,f,1979,rear,fuel engine,gasoline,2.0,184.0,240.0,injection,ohc,no,100.0,196.0,,yes,yes,4,manual transmission
4196,BMW 728I,BMW,34800.0, sedan,5.0,5,f,1982,rear,fuel engine,gasoline,2.0,184.0,240.0,injection,dohc,no,100.0,201.0,,yes,no,4,manual transmission
4197,BMW 730I,BMW,53660.0, sedan,5.0,5,f,1986,rear,fuel engine,gasoline,2.0,188.0,260.0,multipoint injection,ohc,no,90.0,222.0,,yes,yes,4,manual transmission
4198,BMW 728I,BMW,63438.0, sedan,5.0,5,f,1995,rear,fuel engine,gasoline,4.0,193.0,280.0,multipoint injection,dohc,no,85.0,227.0,,yes,yes,4,manual transmission
4199,BMW 728I,BMW,65753.0, sedan,5.0,5,f,1998,rear,fuel engine,gasoline,4.0,193.0,280.0,multipoint injection,dohc,no,85.0,228.0,g,yes,yes,4,manual transmission
4200,BMW 730I,BMW,87400.0, sedan,6.0,5,f,2003,rear,fuel engine,gasoline,4.0,231.0,300.0,multipoint injection,dohc,no,88.0,237.0,g,yes,yes,4,automatic
4201,BMW 730I,BMW,92550.0, sedan,6.0,5,f,2005,rear,fuel engine,gasoline,4.0,258.0,300.0,multipoint injection,dohc,no,88.0,244.0,g,yes,yes,4,automatic
4202,BMW 740I,BMW,98450.0, sedan,6.0,5,f,2008,rear,fuel engine,gasoline,4.0,326.0,450.0,direct injection,dohc,yes,82.0,250.0,g,yes,yes,4,automatic
4203,BMW 740I,BMW,98000.0, sedan,8.0,5,f,2012,rear,fuel engine,gasoline,4.0,320.0,450.0,direct injection,dohc,yes,80.0,250.0,e,yes,yes,4,automatic
4204,BMW 840 CI,BMW,95566.0, coupé,5.0,4,g,1993,rear,fuel engine,gasoline,4.0,286.0,400.0,multipoint injection,dohc,no,90.0,250.0,,yes,yes,2,automatic
4205,BMW X1 SDRIVE18I,BMW,36885.0, suv/crossover,6.0,5,l,2010,rear,fuel engine,gasoline,4.0,150.0,200.0,multipoint injection,dohc,no,63.0,202.0,g,yes,yes,5,manual transmission
4206,BMW X1 SDRIVE20I,BMW,39990.0, suv/crossover,6.0,5,l,2012,rear,fuel engine,gasoline,4.0,184.0,270.0,direct injection,dohc,yes,63.0,220.0,f,yes,yes,5,manual transmission
4207,BMW X3 2 0I,BMW,44985.0, suv/crossover,6.0,5,m,2005,front+rear,fuel engine,gasoline,4.0,150.0,200.0,multipoint injection,dohc,no,67.0,198.0,g,yes,yes,5,manual transmission
4208,BMW X3 XDRIVE20I,BMW,48880.0, suv/crossover,6.0,5,m,2006,front+rear,fuel engine,gasoline,4.0,150.0,200.0,multipoint injection,dohc,no,67.0,198.0,g,yes,yes,5,manual transmission
4209,BMW X3 XDRIVE20I,BMW,52990.0, suv/crossover,6.0,5,m,2011,front+rear,fuel engine,gasoline,4.0,184.0,270.0,direct injection,dohc,yes,67.0,210.0,f,yes,yes,5,manual transmission
4210,BMW X5 3 0I,BMW,60900.0, suv/crossover,5.0,5,m,2000,front+rear,fuel engine,gasoline,4.0,231.0,300.0,multipoint injection,dohc,no,93.0,206.0,g,yes,yes,5,manual transmission
4211,BMW X5 3 0I,BMW,66100.0, suv/crossover,6.0,5,m,2003,front+rear,fuel engine,gasoline,4.0,231.0,300.0,multipoint injection,dohc,no,93.0,210.0,g,yes,yes,5,manual transmission
